,ticket,year,month,day,time,open,high,low,close,volume
13536,NVDA,2021,5,12,16:00:00,13.7265,13.7452,13.718,13.7265,26472960
13537,NVDA,2021,5,12,15:55:00,13.6841,13.7395,13.6821,13.7252,11059880
13538,NVDA,2021,5,12,15:50:00,13.7267,13.7359,13.6773,13.6838,5938640
13539,NVDA,2021,5,12,15:45:00,13.7134,13.7689,13.7112,13.7285,4680160
13540,NVDA,2021,5,12,15:40:00,13.7161,13.7294,13.6998,13.715,2937840
13541,NVDA,2021,5,12,15:35:00,13.7307,13.7324,13.7023,13.7141,2156160
13542,NVDA,2021,5,12,15:30:00,13.7116,13.7454,13.7023,13.7353,1929000
13543,NVDA,2021,5,12,15:25:00,13.6846,13.7252,13.6826,13.7092,3632000
13544,NVDA,2021,5,12,15:20:00,13.703,13.724,13.6806,13.6843,1886200
13545,NVDA,2021,5,12,15:15:00,13.6984,13.7175,13.6865,13.7003,1631400
13546,NVDA,2021,5,12,15:10:00,13.7275,13.7342,13.6826,13.7023,1734440
13547,NVDA,2021,5,12,15:05:00,13.7131,13.7302,13.7097,13.7275,1457800
13548,NVDA,2021,5,12,15:00:00,13.7429,13.7569,13.713,13.713,2517640
13549,NVDA,2021,5,12,14:55:00,13.7886,13.797,13.7429,13.7429,1792520
13550,NVDA,2021,5,12,14:50:00,13.7886,13.8187,13.7754,13.7891,1713240
13551,NVDA,2021,5,12,14:45:00,13.7541,13.7955,13.7367,13.7896,1449240
13552,NVDA,2021,5,12,14:40:00,13.7581,13.7768,13.7482,13.7616,895120
13553,NVDA,2021,5,12,14:35:00,13.7623,13.7901,13.726,13.7604,2297920
13554,NVDA,2021,5,12,14:30:00,13.7364,13.7679,13.708,13.7641,2083320
13555,NVDA,2021,5,12,14:25:00,13.7195,13.7429,13.7088,13.7326,1373080
13556,NVDA,2021,5,12,14:20:00,13.7359,13.7514,13.7049,13.7165,1897320
13557,NVDA,2021,5,12,14:15:00,13.7232,13.7337,13.6988,13.7287,3429640
13558,NVDA,2021,5,12,14:10:00,13.7332,13.7424,13.7205,13.7222,1494240
13559,NVDA,2021,5,12,14:05:00,13.7479,13.7558,13.7277,13.7319,1736240
